date,temperature,humidity,luminosity
2018-11-27 18:30:32.542,20.7,35.1,81
2018-11-27 18:30:30.265,20.7,35.0,81
2018-11-27 18:30:27.987,20.7,35.0,80
2018-11-27 18:30:25.710,20.7,35.0,80
2018-11-27 18:30:23.433,20.6,34.9,81
2018-11-27 18:30:21.156,20.7,34.9,80
2018-11-27 18:30:18.878,20.7,34.9,73
2018-11-27 18:30:16.601,20.6,34.7,80
2018-11-27 18:30:14.324,20.7,34.8,77
2018-11-27 18:30:12.046,20.7,34.8,78
2018-11-27 18:30:09.765,20.7,34.7,79
2018-11-27 18:30:07.487,20.7,34.7,81
2018-11-27 18:30:05.209,20.7,34.7,79
2018-11-27 18:30:02.932,20.6,34.7,81
2018-11-27 18:30:00.655,20.7,34.8,82
2018-11-27 18:29:58.378,20.7,34.8,82
2018-11-27 18:29:56.100,20.7,34.8,82
2018-11-27 18:29:53.823,20.7,34.8,82
2018-11-27 18:29:51.546,20.7,34.9,81
2018-11-27 18:29:49.268,20.7,34.9,81
2018-11-27 18:29:46.991,20.7,34.9,81
2018-11-27 18:29:44.714,20.7,34.9,82
2018-11-27 18:29:42.437,20.7,34.9,81
2018-11-27 18:29:40.159,20.7,34.9,81
2018-11-27 18:29:37.882,20.7,34.9,82
2018-11-27 18:29:35.601,20.7,34.9,81
2018-11-27 18:29:33.323,20.7,34.9,82
2018-11-27 18:29:31.046,20.7,34.9,82
2018-11-27 18:29:28.769,20.7,34.9,82
2018-11-27 18:29:26.491,20.7,34.9,82
2018-11-27 18:29:24.213,20.7,34.9,82
2018-11-27 18:29:21.936,20.7,34.9,82
2018-11-27 18:29:19.659,20.7,34.9,83
2018-11-27 18:29:17.381,20.7,34.8,82
2018-11-27 18:29:15.104,20.7,34.8,82
2018-11-27 18:29:12.827,20.7,34.8,82
2018-11-27 18:29:10.550,20.7,34.8,82
2018-11-27 18:29:08.272,20.7,34.8,83
2018-11-27 18:29:05.995,20.7,34.8,82
2018-11-27 18:29:03.718,20.7,34.7,83
